balanced_rank,raw_rank,ticker,exchange,sector_raw,sector_bucket,firm_type,raw_evidence_priority_score,balanced_evidence_priority_score,liquidity_score,data_completeness_score,finance_sanity_score,source_coverage_score,market_crosscheck_status,finance_crosscheck_status,balance_action,evidence_stage,manual_review_required,reason
529,529,BSL,UPCoM,Hàng Tiêu dùng / Thực phẩm và đồ uống / Bia và đồ uống / Sản xuất bia,Hàng Tiêu dùng,non_financial,0.0,0.0,46.9338,0.0,0.0,0.0,NOT_CHECKED,ONE_SOURCE_ONLY,KEPT,stage_0_full_universe,True,Balanced evidence workload allocation only. raw_rank=529; balance_action=KEPT; market_crosscheck=NOT_CHECKED; finance_crosscheck=ONE_SOURCE_ONLY.
530,530,BSP,UPCoM,Hàng Tiêu dùng / Thực phẩm và đồ uống / Bia và đồ uống / Sản xuất bia,Hàng Tiêu dùng,non_financial,0.0,0.0,35.1304,0.0,0.0,0.0,NOT_CHECKED,ONE_SOURCE_ONLY,KEPT,stage_0_full_universe,True,Balanced evidence workload allocation only. raw_rank=530; balance_action=KEPT; market_crosscheck=NOT_CHECKED; finance_crosscheck=ONE_SOURCE_ONLY.
531,531,BSQ,UPCoM,Hàng Tiêu dùng / Thực phẩm và đồ uống / Bia và đồ uống / Sản xuất bia,Hàng Tiêu dùng,non_financial,0.0,0.0,33.6533,0.0,0.0,0.0,NOT_CHECKED,ONE_SOURCE_ONLY,KEPT,stage_0_full_universe,True,Balanced evidence workload allocation only. raw_rank=531; balance_action=KEPT; market_crosscheck=NOT_CHECKED; finance_crosscheck=ONE_SOURCE_ONLY.
532,532,BSR,HOSE,Dầu khí / Dầu khí / Sản xuất Dầu khí / Sản xuất và Khai thác dầu khí,Dầu khí,non_financial,0.0,0.0,95.3475,0.0,0.0,0.0,NOT_CHECKED,ONE_SOURCE_ONLY,KEPT,stage_0_full_universe,True,Balanced evidence workload allocation only. raw_rank=532; balance_action=KEPT; market_crosscheck=NOT_CHECKED; finance_crosscheck=ONE_SOURCE_ONLY.
533,533,BST,HNX,"Dịch vụ Tiêu dùng / Truyền thông / Truyền thông / Sách, ấn bản & sản phẩm văn hóa",Dịch vụ Tiêu dùng,non_financial,0.0,0.0,42.7343,0.0,0.0,0.0,NOT_CHECKED,ONE_SOURCE_ONLY,KEPT,stage_0_full_universe,True,Balanced evidence workload allocation only. raw_rank=533; balance_action=KEPT; market_crosscheck=NOT_CHECKED; finance_crosscheck=ONE_SOURCE_ONLY.
534,534,BT1,UPCoM,"Nguyên vật liệu / Hóa chất / Hóa chất / Sản phẩm hóa dầu, Nông dược & Hóa chất khác",Nguyên vật liệu,non_financial,0.0,0.0,31.8667,0.0,0.0,0.0,NOT_CHECKED,ONE_SOURCE_ONLY,KEPT,stage_0_full_universe,True,Balanced evidence workload allocation only. raw_rank=534; balance_action=KEPT; market_crosscheck=NOT_CHECKED; finance_crosscheck=ONE_SOURCE_ONLY.
535,535,BT6,UPCoM,Công nghiệp / Xây dựng và Vật liệu / Xây dựng và Vật liệu / Vật liệu xây dựng & Nội thất,Công nghiệp,non_financial,0.0,0.0,0.0,0.0,0.0,0.0,NOT_CHECKED,ONE_SOURCE_ONLY,KEPT,stage_0_full_universe,True,Balanced evidence workload allocation only. raw_rank=535; balance_action=KEPT; market_crosscheck=NOT_CHECKED; finance_crosscheck=ONE_SOURCE_ONLY.
536,536,BTB,UPCoM,Hàng Tiêu dùng / Thực phẩm và đồ uống / Bia và đồ uống / Sản xuất bia,Hàng Tiêu dùng,non_financial,0.0,0.0,19.5337,0.0,0.0,0.0,NOT_CHECKED,ONE_SOURCE_ONLY,KEPT,stage_0_full_universe,True,Balanced evidence workload allocation only. raw_rank=536; balance_action=KEPT; market_crosscheck=NOT_CHECKED; finance_crosscheck=ONE_SOURCE_ONLY.
537,537,BTC,UPCoM,Công nghiệp / Hàng hóa công nghiệp / Máy móc công nghiệp,Công nghiệp,non_financial,0.0,0.0,0.0,0.0,0.0,0.0,NOT_CHECKED,ONE_SOURCE_ONLY,KEPT,stage_0_full_universe,True,Balanced evidence workload allocation only. raw_rank=537; balance_action=KEPT; market_crosscheck=NOT_CHECKED; finance_crosscheck=ONE_SOURCE_ONLY.
538,538,BTD,UPCoM,Công nghiệp / Xây dựng và Vật liệu / Xây dựng và Vật liệu / Vật liệu xây dựng & Nội thất,Công nghiệp,non_financial,0.0,0.0,34.5061,0.0,0.0,0.0,NOT_CHECKED,ONE_SOURCE_ONLY,KEPT,stage_0_full_universe,True,Balanced evidence workload allocation only. raw_rank=538; balance_action=KEPT; market_crosscheck=NOT_CHECKED; finance_crosscheck=ONE_SOURCE_ONLY.
